bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
【按需印刷】-Python高级编程,（法）莱德　著，姚军，夏海轮，王秀丽　译,人民邮电出版社,2010年01月,67.50,9787115217035,9,胶版纸,平装,否,图书>计算机/网络>程序设计>Python
【预订】Python Data Structures and Algorithms Complete Self-Assessment Guide,"Blokdyk, Gerardus",5starcooks,---,1024.41,9781489149084,0,,,,图书>英文原版书>经管类Business>BusinessFinancing
Python程序设计——从基础入门到实战应用,王雷春,电子工业出版社,2019年08月,50.10,9787121364969,0,,平塑,否,图书>教材>研究生/本科/专科教材>工学
跟老齐学Python:Django实战 齐伟 9787121325724,齐伟,电子工业出版社,2017年10月,37.95,9787121325724,5,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
【预订】Python 3 for Absolute Beginners,"Hall, Tim,Stacey, J-P",P,---,363.93,9781430216322,0,,,,图书>英文原版书>计算机Computers&Internet
Python程序设计,赵增敏,机械工业出版社,2018年11月,47.80,9787111609506,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Python
Python程序设计教程,[中国]杨长兴,中国铁道出版社,2016年08月,26.70,9787113222086,26,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>其他
数据科学实战手册 第2版,[印度]普拉罕·塔塔（Prabhanjan Tattar） [美]托尼·奥赫达（,人民邮电出版社,2019年01月,54.50,9787115499257,112,胶版纸,平装,否,图书>计算机/网络>程序设计>其他
包邮 Python数据分析与数据化运营 第2版|8060185,宋天龙,机械工业出版社,2019年06月,103.20,9787111627760,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
正版现货 基于Python的Google App Engine编程 网络编程 Dan Sanderson 编著 中国电力出版社,Dan Sanderson,中国电力出版社,2017年09月,70.40,9787519806811,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
11招玩转网络安全——用Python，更安全  正版,hstking,电子工业出版社,2018年05月,54.00,9787121341083,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
11招玩转网络安全 用python更安全,hstking,电子工业出版社,2018年07月,51.00,9787121341083,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
学习编程步 零基础上手Python开发+Python程序设计课,[英] Rob Miles,清华大学出版社,2018年06月,119.90,9787302502494,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
像计算机科学家一样思考Python第2版 计算机 程序设计 编程语言+Python地理空间分析指南第2版 Python开发 地理信息系统 地理空间分析,Allen B.Downey,人民邮电出版社,2016年07月,128.00,9787115425515,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
【全2册】学习OpenCV 3（中文版）+机器学习：使用OpenCV和Python进行智能图像处理,暂无,清华大学出版社 机械工业出版社,2018年12月,175.00,9787111611516,9,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
Abaqus GUI程序开发指南 Python语 贾利勇 富琛阳子 贺高 周正光 9787115416599,贾利勇 富琛阳子 贺高 周正光,人民邮电出版社,2016年03月,34.22,9787115416599,1,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
（区域包邮）共2本轻松掌握BBC micro:bit  +轻松掌握BBC micro:bit上Python编程（全彩）,王学昭 等,电子工业出版社,2019年06月,106.00,9787121364167,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
"【预订】Regular Expression Pocket Reference: Regular Expressions for Perl, Ruby, Php, Python, C, Java and .Net","Stubblebine, Tony",---,---,169.14,9780596514273,2,,,,图书>英文原版书>计算机Computers&Internet
包邮 实用卷积神经网络:运用Python实现高级深度学习模型|8058118,[印度]莫希特·赛瓦克（Mohit Sewak） [孟加拉]穆罕默德·礼萨·卡里,机械工业出版社,2019年03月,48.30,9787111621966,1,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
(区域包邮)OpenCV 3计算机视觉：Python语言实现（原书第2版）9787111539759+OpenCV算法精解：基于Python与C++9787121324956（共2本）,乔·米尼奇诺(Joe Minichino),机械工业出版社,2016年06月,102.40,9787111539759,7,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
正版 深度学习入门-基于Python的理论与实现+笨办法 学Python 3(全2册) 人工智能经典教程 日本深度学习入门经典书,斋藤康毅,人民邮电出版社,2018年07月,118.50,9787115485588,4,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
【预订】Deep Learning with Python,"Chollet, Francois",Manning Publications,---,576.89,9781617294433,0,,,,图书>英文原版书>计算机Computers&Internet
Web接口开发与自动化测试——基于Python语言 【正版书籍】,虫师著,电子工业出版社,2017年03月,40.10,9787121310997,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
Abaqus GUI程序开发指南 Python语言+CAE分析大系 ABAQUS Python二次开发攻略,苏景鹤 江丙云,人民邮电出版社,2016年03月,118.80,9787115416599,7,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
Selenium自动化测试 基于 Python 语言 web UI测试入门书籍selenium菜谱python姊妹篇+Selenium自动化测试指南,冈迪察.U,人民邮电出版社,2018年01月,91.00,9787115461742,3,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
教孩子学编程+轻松玩转Scratch编程+给孩子的人工智能图解 python编程入门教程 scrat套装,[美] Bryson Payne,人民邮电出版社,2016年03月,124.10,9787115416346,37,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
深度学习系列：基础教程+Python+Tensorflow+Theano  共4册,阿努拉格.巴德瓦杰 等 著,机械工业出版社,2018年10月,246.00,9787111598725,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
重构 改善既有代码的设计+利用Python开源工具分析恶意代码 恶意代码分析 线上线下服务指南 图灵程序设计,(美)Martin Fowler,人民邮电出版社,2015年08月,166.00,9787115369093,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>其他
【预订】Programming Python: Powerful Object-Oriented Programming,"Lutz, Mark",O'Reilly Media,2011年01月,572.84,9780596158101,0,,,,图书>英文原版书>计算机Computers&Internet
python编程入门教程 教孩子编程的图书 父与子的编程之旅 与小卡特一起学Python Python语言基础入门书 计算机程序设计核心编程,Warren Sande　Carter Sande,人民邮电出版社,2014年10月,68.60,9787115367174,0,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
【套装三本】疯狂Java讲义第4版 C语言从入门到精通 Python编程java编程C语言计算机零基础自学视频教学入门书籍JAVA程序设计教材,无,中国水利水电出版社,2019年03月,260.00,9787517057772,0,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
正版QSG-ABAQUS Python二次开发攻略 苏景鹤 江丙云 9787115414533 人民邮电出版社,苏景鹤 江丙云,人民邮电出版社,2016年04月,32.90,9787115414533,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
【预订】Cython: A Guide for Python Programmers,"Smith, Kurt W.",O'Reilly Media,---,348.33,9781491901557,0,,,,图书>英文原版书>计算机Computers&Internet
"【预订】Pro Android Python with Sl4a: Writing Android Native Apps Using Python, Lua, and Beanshell","Ferrill, Paul",Apress,---,586.80,9781430235699,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Mongodb and Python: Patterns and Processes for the Popular Document-Oriented Database,"O'Higgins, Niall",O'Reilly Media,---,233.67,9781449310370,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Making Games with Python & Pygame,"Sweigart, Al",Createspace Independent Publishing Platform,---,273.59,9781469901732,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】The Greedy Python,"Buckley, Richard,Carle, Eric",Simon & Schuster,---,149.63,9781442445772,0,,,,图书>童书>进口儿童书>Stories图画故事书图书>童书>7-10岁>少儿英语图书>童书>3-6岁>少儿英语
【预订】Treading on Python  Intermediate Python,"Harrison, Matt",Createspace Independent Pub,---,220.01,9781490550954,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Writing Idiomatic Python 2.7.3,"Knupp, Jeff",Createspace Independent Publishing Platform,---,242.22,9781482372175,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Writing Idiomatic Python 3.3,"Knupp, Jeff",Createspace Independent Publishing Platform,---,328.07,9781482374810,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Programming in Python 3: A Complete Introduction to the Python Language,"Summerfield, Mark",---,---,385.55,9780321680563,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Introducing Python  Modern Computing in Simple Packages,"Lubanovic, Bill",Simon & Schuster,2014年07月,381.80,9781449359362,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Selenium Webdriver in Python: Learn with Examples,"Salunke, MR Sagar Shivaji",Createspace,---,198.26,9781497337367,0,,,,图书>英文原版书>计算机Computers&Internet
"【预订】The Complete Monty Python's Flying Circus  All the Words, Volume 2","|Chapman, Graham|Idle, Eric|Gilliam, Terry|Jones, Terry",Random House US,1989年11月,194.34,9780679726487,0,,,,图书>英文原版书>文学Literature
【预订】Introduction to Python for Engineers and Scientists: Open Source Solutions for Numerical Computation,"Nagar, Sandeep",Apress,---,393.35,9781484232033,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Blender Meets Python  Blender 2.6 Unites With Python 3 for a Completely 3d Relationship,"Kaufman, Jordan|Valencia, Justin",Createspace Independent Pub,---,109.26,9781490351124,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】The Greedy Python: Book & CD,"Buckley, Richard,Carle, Eric,Tucci, Stanley",Little Simon,---,83.00,9781481419598,0,,,,图书>童书>进口儿童书>Stories图画故事书
"【预订】Hacking with Python: The Complete and Easy Guide to Ethical Hacking, Python Hacking, Basic Security, and Penetration Testing - Learn How to","Welsh, Joshua",Createspace Independent Publishing Platform,---,180.39,9781543185881,0,,,,图书>英文原版书>其他原版书>现代小说
包邮 深度实践OpenStack：基于Python的OpenStack组件开发|7502219,喻涛,机械工业出版社,2018年03月,55.30,9787111590774,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>其他
Python人脸识别：从入门到工程实践,王天庆,机械工业出版社,2019年04月,54.50,9787111623854,346,胶版纸,平装-胶订,否,图书>计算机/网络>人工智能>机器学习
Python编程导论 第2版,[美]约翰·谷泰格,人民邮电出版社,2018年02月,54.20,9787115473769,937,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python王者归来,洪锦魁,清华大学出版社,2019年04月,101.10,9787302513346,117,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python编程无师自通 专业程序员的养成,[美]科里·奥尔索夫（Cory Althoff）,人民邮电出版社,2019年01月,40.70,9787115497109,956,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python自动化测试实战,无涯,电子工业出版社,2019年03月,55.10,9787121357046,205,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python网络爬虫权威指南 第2版,[美] 瑞安·米切尔（Ryan Mitchell）,人民邮电出版社,2019年04月,54.50,9787115509260,217,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python与量化投资：从基础到实战,王小川等,电子工业出版社,2018年03月,68.30,9787121338571,1291,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
强化学习：原理与Python实现,肖智清,机械工业出版社,2019年07月,61.40,9787111631774,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python网络爬虫从入门到实践 第2版,唐松,机械工业出版社,2019年06月,47.40,9787111626879,20,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python算法教程,[挪威]赫特兰（Magnus Lie Hetland）,人民邮电出版社,2016年01月,47.60,9787115404831,4453,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>算法
Python高性能编程,[美] Micha Gorelick 戈雷利克 Ian Ozsvald 欧日沃尔德,人民邮电出版社,2017年06月,54.20,9787115454898,1274,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
Python金融衍生品大数据分析：建模、模拟、校准与对冲,（德）Yves Hilpisch（伊夫·希尔皮斯科）,电子工业出版社,2017年08月,78.00,9787121313363,1561,胶版纸,平装-胶订,否,图书>计算机/网络>数据库>数据仓库与数据挖掘
Python数据分析与数据化运营,宋天龙,机械工业出版社,2017年12月,68.30,9787111584605,1013,胶版纸,平装-胶订,否,图书>计算机/网络>网络与数据通信>通信
Python自然语言处理实战：核心技术与算法,涂铭 刘祥 刘树春,机械工业出版社,2018年05月,54.50,9787111597674,1293,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>算法
Python深度学习：基于TensorFlow,吴茂贵 王冬 李涛 杨本法,机械工业出版社,2018年10月,54.30,9787111609728,758,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Python
