bookName,author,publish,publishTime,price,ISBN,comments,paperType,package,isSuit,category
Java程序设计项目化教程,沈萍，黄华主编,暂无信息,2018年08月,24.10,9787303240586,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java 2 Primer Plus中文版 [美]海恩斯 [美]波茨 汪青青等 人民邮电出版社 9787115117946,"[美]海恩斯,[美]波茨,汪青青等",人民邮电出版社,2003年11月,48.00,7115117942,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java多线程编程实战指南+Java数据科学指南,黄文海　著,电子工业出版社,2018年06月,149.90,9787121310652,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java学习笔记(第8版) 林信良 Java从入门到精通 java新手基础教程书籍+Git学习指南git入门教程书籍 Git版本控制管理 Git基本操作技巧指南 Git使用教程书籍,林信良,清华大学出版社,2015年03月,98.90,9787302388982,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java测试驱动开发 敏捷开发 环境搭建+C++程序设计实践与技巧 测试驱动开发 程序设计编码实践技巧Java C# Python,维克多·法西克,人民邮电出版社,2017年08月,105.00,9787115465016,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java测试驱动开发,"[西]维克多·法西克 阿列克斯·加西亚（Viktor Farcic, Alex",人民邮电出版社,2017年08月,38.20,9787115465016,215,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"Java程序员面试宝典第4版 欧立奇,朱梅,段韬 编著 程序设计（新）专业科技 新华书店正版图书籍 电子工业出版社",欧立奇,电子工业出版社,2019年05月,37.00,9787121270611,0,纯质纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java EE 7精粹 [美] Arun Gupta 韩陆 9787115375483 人民邮电出版社,"[美] Arun Gupta,韩陆",人民邮电出版社,2015年02月,68.50,9787115375483,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java入门经典 李伟 张金辉 机械工业出版社 9787111421108,"李伟,张金辉",机械工业出版社,2013年05月,69.00,7111421108,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"Java入门123——一个老鸟的Java学习心得(二维码版) 臧萌,鲍凯著 9787302394686 清华大学出版社","臧萌,鲍凯著",清华大学出版社,2015年05月,79.30,9787302394686,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java Web程序设计 慕课版 梁永先 李树强 朱林 人民邮电出版社 9787115418425,梁永先 李树强 朱林,人民邮电出版社,2016年04月,49.80,711541842X,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java与Android移动应用开发:技术、方法与实践 曹化宇 清华大学出版社 9787302505907,曹化宇,清华大学出版社,2018年08月,79.00,730250590X,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java 8实战 [英]厄马(Raoul-Gabriel Urma)[意] 弗斯科(Mario F 人民邮电出版社 9787115419347,[英]厄马(Raoul-Gabriel Urma)[意] 弗斯科(Mario F,人民邮电出版社,2016年04月,79.00,7115419345,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java核心技术及面试指南,金华，胡书敏，周国华，吴倍敏,北京大学出版社,2018年08月,45.00,9787301296974,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java程序设计 大教材教辅 高职高专教材+ RxJava响应式编程,叶加青,电子工业出版社,2018年03月,79.90,9787121334979,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java遗传算法编程 机器学习 计算机 程序设计+Java Web开发与实践,"Lee Jacobson,Burak Kanber",人民邮电出版社,2016年12月,108.80,9787115437310,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java轻松学 零基础Java入门 Java从入门到精通 编程思想 从实战角度指导读者快速上手Java编程+Java技术手册（第6版）,布赖森·佩恩,人民邮电出版社,2018年05月,136.00,9787115482198,0,胶版纸,平装-胶订,是,图书>计算机/网络>程序设计>Java
Java语言程序设计实验指导及习题,周绍斌主编,东软电子出版社,2009年07月,19.90,9787900680860,0,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java测试驱动开发*9787115465016 [西]维克多·法西克  阿列克斯·加西亚(Viktor Farcic,[西]维克多·法西克 阿列克斯·加西亚(Viktor Farcic,人民邮电出版社,2017年08月,34.30,9787115465016,2,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java语言程序设计--姜仲，李绪成主编,"姜仲,李绪成 主编",东软电子出版社,2009年08月,34.30,9787900680969,0,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
【RT7】Java Web 开发就该这样学 王洋著 电子工业出版社 9787121204531,王洋著,电子工业出版社,2013年06月,49.00,9787121204531,1,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
Java并发编程的艺术 方腾飞 魏鹏 程晓明 机械工业出版社 9787111508243,"方腾飞,魏鹏,程晓明",机械工业出版社,2015年07月,58.50,9787111508243,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"【TH】Java程序员面试宝典(第三版) 欧立奇,朱梅,段韬著 电子工业出版社 9787121213137","欧立奇,朱梅,段韬著",电子工业出版社,2013年09月,46.60,9787121213137,0,,平装,否,图书>计算机/网络>程序设计>Java
Java编程手记--从实践中学习Java(附光盘) 欧二强 正版书籍,欧二强,清华大学,2013年06月,68.60,9787302316992,0,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
【XSM】Java和JSP快速入门 李兵 科学出版社9787030460066,李兵,科学出版社,2015年12月,36.10,9787030460066,0,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
"【预订】Java, Seine Gestalt, Pflanzendecke Und Innere Bauart, Dritte Abtheilung","Junghuhn, Franz Wilhelm",Nabu Press,---,393.20,9781142246310,0,,,,图书>童书>进口儿童书>Stories图画故事书
"【预订】Java: Deszelfs Gedaante, Bekleeding En Inwendige Structuur, Volume 4","Junghuhn, Franz Wilhelm",Nabu Press,---,293.70,9781142172503,0,,,,图书>童书>进口儿童书>Stories图画故事书
【预订】Pro Java Programming: A Problem-Solution Approach,"Brett Spell, Terrill",Random House US,---,476.19,9781590594742,0,,,,图书>英文原版书>计算机Computers&Internet
【预订】Pro Java EE Spring Patterns: Best Practices and Design Strategies Implementing Java EE Patterns with the Spring Framework,"Kayal, Dhrubojyoti",Apress,---,363.93,9781430210092,0,,,,图书>英文原版书>计算机Computers&Internet
【按需印刷】-基于java的软件开发全过程实战,周雪芹,科学出版社,2016年06月,33.00,9787030491565,0,,平装,,图书>计算机/网络>程序设计>Java
Java程序设计与数据结构教程（第二版）,John Lewis（J. 刘易斯） Peter DePasquale（P. 德帕斯奎尔）  Joseph Chase（J. 沙斯） 　著，辛运帏　等译,电子工业出版社,2014年05月,54.50,9787121230851,34,胶版纸,平装,否,图书>计算机/网络>程序设计>Java
揭秘Java虚拟机:JVM设计原理与实现 封亚飞 9787121315411,封亚飞,电子工业出版社,2017年06月,70.95,9787121315411,11,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java从入门到精通 第2版,"龙马高新教育 策划,魔乐科技（MLDN）软件实训中心著,",人民邮电出版社,2015年03月,45.40,9787115375124,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
"Java 7程序设计入门与提高(配光盘)(软件入门与提高丛书) 郝春雨,郑志荣著 清华大学出版社9787302382898","郝春雨,郑志荣著",清华大学出版社,2015年01月,59.06,9787302382898,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java设计模式及实践,[印度]卡马尔米特·辛格（Kamalmeet Singh） 等,机械工业出版社,2019年07月,56.98,9787111629436,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java编程思想（英文版·第4版）,暂无,机械工业出版社,2007年05月,50.61,9787111212508,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java Web整合开发实战--基于Struts 2+Hibernate+Spring（99个应用实,贾蓓，镇明敏，杜磊著,清华大学出版社,2013年07月,42.82,9787302312710,0,胶版纸,平装-胶订,否,图书>计算机/网络>程序设计>Java
Java程序设计基础教程（“十三五”高等职业教育核心课程规划教材·信息大类）,---,西安交通大学出版社,---,33.90,9787569307559,0,,,,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计之网络编程基础教程,李芝兴　主编,清华大学出版社,2012年12月,49.00,9787302299417,7,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计教程（高等院校信息技术应用型规划教材）,赵新慧 等,清华大学出版社,2014年02月,66.00,9787302329985,18,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java语言程序设计(工业和信息化普通高等教育“十二五”规划教材),相洁 呼克佑 主编,人民邮电出版社,2013年08月,40.20,9787115319401,52,,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java面向对象程序设计课程设计及实训教程,赵付青,国防工业出版社,2011年04月,28.40,9787118074611,9,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计实用教程（普通高等教育“十二五”规划教材）,曲翠玉，邢智毅　主编,水利水电出版社,2014年09月,21.40,9787517025399,4,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
普通高等教育“十二五”规划教材  Java程序设计,"郑珂,刘克成 编",中国电力出版社,2012年07月,34.00,9787512331518,16,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java程序设计（第2版）,徐红 张宗国,高等教育出版社,2019年03月,49.50,9787040509953,0,,平装,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计项目化教程,张吉力,华中科技大学出版社,2017年09月,24.80,9787568032476,1,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计,---,科学出版社,---,30.70,9787030528414,0,,,,图书>教材>研究生/本科/专科教材>工学
Java Web程序设计案例教程,武俊琢、魏艳鸣　主编,人民邮电出版社,2015年09月,41.20,9787115388292,9,胶版纸,平装,否,图书>教材>高职高专教材>计算机图书>计算机/网络>程序设计>Java
Java 简明教程(第4版)（计算机科学与技术系列教材  信息技术方向）,皮德常，张凤林　编著,清华大学出版社,2015年01月,29.00,9787302382966,33,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web开发与实践,李志浩　等主编,人民邮电出版社,2014年07月,57.30,9787115358035,20,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java程序设计实用教程（第3版）（21世纪高等学校计算机基础实用规划教材）,胡伏湘 等,清华大学出版社,2014年02月,39.00,9787302346913,33,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
(新世纪应用型高等教育)Java核心编程技术实验指导教程(软件专业系列）,张屹，蔡木生  主编,大连理工大学出版社,2010年10月,23.30,9787561158395,3,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java图书>计算机/网络>计算机教材
Java程序设计教程与项目实训,温秀梅、司亚超,清华大学出版社,2017年08月,49.50,9787302473701,4,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java基础与应用,王养廷、李永飞、郭慧,清华大学出版社,2017年02月,49.00,9787302464020,6,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java EE开发技术与实践教程（高等教育规划教材）,聂艳明 ... [等] 编著,机械工业出版社,2015年01月,46.90,9787111480433,22,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java程序设计,俞新凯,北京师范大学出版社,2018年01月,26.10,9787303223787,0,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java Web程序设计,任平红、陈矗、倪建成,清华大学出版社,2013年08月,39.00,9787302318521,0,,平装,,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
Java EE程序设计教程,陈  丁,西安电子科技大学出版社,2018年02月,41.80,9787560648194,3,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
Java面向对象程序设计（普通高等教育“十三五”规划教材（软件工程专业））,肖奎,水利水电出版社,2017年09月,27.20,9787517055723,7,胶版纸,平装-胶订,否,图书>教材>研究生/本科/专科教材>工学
21世纪高等学校规划教材 Java面向对象程序设计,费贤举 主编 庄国强 蒋,中国电力出版社,2012年02月,26.30,9787512325067,3,胶版纸,平装,否,图书>教材>研究生/本科/专科教材>工学图书>计算机/网络>程序设计>Java
